Mass of chassis: 1.25
Time X Y Z
13.0707 -1.04725e-18 0.0932294 -5.91906e-12
13.0717 -1.05914e-18 0.0932294 -6.76252e-12
13.0727 -1.06818e-18 0.0932294 -7.34269e-12
13.0737 -1.10849e-18 0.0932294 -7.70011e-12
13.0747 -1.09337e-18 0.0932294 -7.86852e-12
13.0757 -1.09531e-18 0.0932294 -7.88063e-12
13.0767 -1.11856e-18 0.0932294 -7.75773e-12
13.0777 -1.11198e-18 0.0932294 -7.52284e-12
13.0787 -1.1267e-18 0.0932294 -7.18991e-12
13.0797 -1.10804e-18 0.0932294 -6.77665e-12
13.0807 -1.10216e-18 0.0932294 -6.29724e-12
13.0817 -1.10694e-18 0.0932294 -5.76474e-12
13.0827 -1.09609e-18 0.0932294 -5.18647e-12
13.0837 -1.26713e-18 0.0932294 -9.34786e-13
13.0847 -1.21223e-18 0.0932294 2.79008e-12
13.0857 -1.19072e-18 0.0932294 6.04609e-12
13.0867 -1.16565e-18 0.0932294 8.90325e-12
13.0877 -1.04964e-18 0.0932294 7.77623e-12
13.0887 -1.02955e-18 0.0932294 6.91738e-12
13.0897 -1.01586e-18 0.0932294 6.30142e-12
13.0907 -1.01709e-18 0.0932294 5.89591e-12
13.0917 -1.01831e-18 0.0932294 5.66349e-12
13.0927 -1.02167e-18 0.0932294 5.57694e-12
13.0937 -1.00798e-18 0.0932294 5.61492e-12
13.0947 -1.01773e-18 0.0932294 5.75532e-12
13.0957 -1.01825e-18 0.0932294 5.98592e-12
13.0967 -1.03156e-18 0.0932294 6.2886e-12
13.0977 -1.02781e-18 0.0932294 6.65172e-12
13.0987 -1.05675e-18 0.0932294 7.0615e-12
13.0997 -1.07574e-18 0.0932294 7.51194e-12
13.1007 -1.0656e-18 0.0932294 7.99502e-12
13.1017 -1.10093e-18 0.0932294 8.50297e-12
13.1027 -1.12703e-18 0.0932294 9.03487e-12
13.1037 -1.05933e-18 0.0932294 9.5823e-12
13.1047 -1.05843e-18 0.0932294 1.01419e-11
13.1057 -1.0625e-18 0.0932294 1.0708e-11
13.1067 -9.75617e-19 0.0932294 7.6418e-12
13.1077 -9.64765e-19 0.0932294 5.14791e-12
13.1087 -9.69545e-19 0.0932294 3.1553e-12
13.1097 -9.65799e-19 0.0932294 1.58853e-12
13.1107 -9.80526e-19 0.0932294 3.87712e-13
13.1117 -9.99517e-19 0.0932294 -5.05164e-13
13.1127 -1.01425e-18 0.0932294 -1.1369e-12
13.1137 -1.02897e-18 0.0932294 -1.5466e-12
13.1147 -1.02025e-18 0.0932294 -1.76968e-12
13.1157 -1.05203e-18 0.0932294 -1.83452e-12
13.1167 -1.04118e-18 0.0932294 -1.76734e-12
13.1177 -1.05733e-18 0.0932294 -1.58675e-12
13.1187 -1.04648e-18 0.0932294 -1.31249e-12
13.1197 -1.07186e-18 0.0932294 -9.59548e-13
13.1207 -1.06528e-18 0.0932294 -5.38833e-13
13.1217 -1.10914e-18 0.0932294 -6.25507e-14
13.1227 -1.10113e-18 0.0932294 4.56969e-13
13.1237 -1.12651e-18 0.0932294 1.01303e-12
13.1247 -1.10997e-18 0.0932294 1.59896e-12
13.1257 -1.06146e-18 0.0932294 2.20526e-12
13.1267 -1.01295e-18 0.0932294 -8.10075e-13
13.1277 -1.00423e-18 0.0932294 -3.24427e-12
13.1287 -1.00546e-18 0.0932294 -5.168e-12
13.1297 -1.02374e-18 0.0932294 -6.65735e-12
13.1307 -1.03065e-18 0.0932294 -7.77661e-12
13.1317 -9.93511e-19 0.0932294 -8.578e-12
13.1327 -1.01748e-18 0.0932294 -9.11485e-12
13.1337 -9.91702e-19 0.0932294 -9.42705e-12
13.1347 -1.00288e-18 0.0932294 -9.54781e-12
13.1357 -9.75683e-19 0.0932294 -9.50844e-12
13.1367 -9.75489e-19 0.0932294 -9.33571e-12
13.1377 -9.46874e-19 0.0932294 -9.04965e-12
13.1387 -9.77944e-19 0.0932294 -8.67217e-12
13.1397 -9.80592e-19 0.0932294 -8.21436e-12
13.1407 -1.03014e-18 0.0932294 -7.68859e-12
13.1417 -1.23884e-18 0.0932294 -3.47057e-12
13.1427 -1.18891e-18 0.0932294 2.40378e-13
13.1437 -1.16882e-18 0.0932294 3.49724e-12
13.1447 -1.14589e-18 0.0932294 6.36293e-12
13.1457 -1.09027e-18 0.0932294 8.89053e-12
13.1467 -1.06024e-18 0.0932294 1.11303e-11
13.1477 -9.61989e-19 0.0932294 9.48201e-12
13.1487 -9.57532e-19 0.0932294 8.18596e-12
13.1497 -9.5947e-19 0.0932294 7.20475e-12
13.1507 -9.57145e-19 0.0932294 6.48695e-12
13.1517 -9.70451e-19 0.0932294 5.99236e-12
13.1527 -1.00578e-18 0.0932294 5.68274e-12
13.1537 -1.01056e-18 0.0932294 5.53112e-12
13.1547 -1.03737e-18 0.0932294 5.51154e-12
13.1557 -1.02439e-18 0.0932294 5.60276e-12
13.1567 -1.03414e-18 0.0932294 5.7847e-12
13.1577 -1.03608e-18 0.0932294 6.04403e-12
13.1587 -1.02807e-18 0.0932294 6.36458e-12
13.1597 -1.03356e-18 0.0932294 6.7392e-12
13.1607 -1.03834e-18 0.0932294 7.15703e-12
13.1617 -1.04881e-18 0.0932294 7.61447e-12
13.1627 -1.03937e-18 0.0932294 8.10177e-12
13.1637 -1.04273e-18 0.0932294 8.61348e-12
13.1647 -1.05391e-18 0.0932294 9.14209e-12
13.1657 -1.0324e-18 0.0932294 9.68979e-12
13.1667 -1.03363e-18 0.0932294 6.61115e-12
13.1677 -1.03627e-18 0.0932294 4.11079e-12
13.1687 -1.05313e-18 0.0932294 2.11769e-12
13.1697 -1.03447e-18 0.0932294 5.5549e-13
13.1707 -1.0499e-18 0.0932294 -6.37462e-13
13.1717 -1.05682e-18 0.0932294 -1.52257e-12
13.1727 -1.04525e-18 0.0932294 -2.14665e-12
13.1737 -1.0749e-18 0.0932294 -2.5469e-12
13.1747 -1.074e-18 0.0932294 -2.75999e-12
13.1757 -1.08233e-18 0.0932294 -2.81157e-12
13.1767 -1.03453e-18 0.0932294 -2.72744e-12
13.1777 -1.04784e-18 0.0932294 -2.53254e-12
13.1787 -1.08246e-18 0.0932294 -2.24339e-12
13.1797 -1.078e-18 0.0932294 -1.87605e-12
13.1807 -1.09913e-18 0.0932294 -1.44139e-12
13.1817 -1.12735e-18 0.0932294 -9.53486e-13
13.1827 -1.14137e-18 0.0932294 -4.18625e-13
13.1837 -1.09073e-18 0.0932294 1.5018e-13
13.1847 -1.06922e-18 0.0932294 7.47571e-13
13.1857 -1.09318e-18 0.0932294 -2.27066e-12
13.1867 -1.09867e-18 0.0932294 -4.7046e-12
13.1877 -1.10559e-18 0.0932294 -6.62635e-12
13.1887 -1.10823e-18 0.0932294 -8.10945e-12
13.1897 -1.12367e-18 0.0932294 -9.21981e-12
13.1907 -1.13343e-18 0.0932294 -1.00158e-11
13.1917 -1.14744e-18 0.0932294 -1.05426e-11
13.1927 -1.12735e-18 0.0932294 -1.08428e-11
13.1937 -1.11011e-18 0.0932294 -1.09527e-11
13.1947 -1.10991e-18 0.0932294 -1.09045e-11
13.1957 -1.08272e-18 0.0932294 -1.07218e-11
13.1967 -1.074e-18 0.0932294 -1.04268e-11
13.1977 -1.11644e-18 0.0932294 -1.00373e-11
13.1987 -1.11624e-18 0.0932294 -9.56886e-12
13.1997 -1.22974e-18 0.0932294 -5.3987e-12
13.2007 -1.23239e-18 0.0932294 -1.72849e-12
13.2017 -1.23077e-18 0.0932294 1.49659e-12
13.2027 -1.17871e-18 0.0932294 4.33624e-12
13.2037 -1.14441e-18 0.0932294 6.84552e-12
13.2047 -1.11863e-18 0.0932294 9.07169e-12
13.2057 -1.11205e-18 0.0932294 1.10524e-11
13.2067 -9.9177e-19 0.0932294 9.18121e-12
13.2077 -1.01716e-18 0.0932294 7.69059e-12
13.2087 -9.89251e-19 0.0932294 6.54479e-12
13.2097 -9.77688e-19 0.0932294 5.69001e-12
13.2107 -9.65415e-19 0.0932294 5.08392e-12
13.2117 -9.41774e-19 0.0932294 4.68836e-12
13.2127 -9.60054e-19 0.0932294 4.46875e-12
13.2137 -9.81887e-19 0.0932294 4.40217e-12
13.2147 -9.95904e-19 0.0932294 4.46135e-12
13.2157 -1.0085e-18 0.0932294 4.62963e-12
13.2167 -1.01186e-18 0.0932294 4.88417e-12
13.2177 -1.04506e-18 0.0932294 5.2112e-12
13.2187 -1.07187e-18 0.0932294 5.5999e-12
13.2197 -1.09654e-18 0.0932294 6.041e-12
13.2207 -1.08143e-18 0.0932294 6.52181e-12
13.2217 -1.07129e-18 0.0932294 7.03439e-12
13.2227 -1.09383e-18 0.0932294 7.57292e-12
13.2237 -1.11637e-18 0.0932294 8.13624e-12
13.2247 -1.10126e-18 0.0932294 8.71192e-12
13.2257 -1.10888e-18 0.0932294 5.65548e-12
13.2267 -1.09661e-18 0.0932294 3.17238e-12
13.2277 -1.09997e-18 0.0932294 1.19427e-12
13.2287 -1.10901e-18 0.0932294 -3.56799e-13
13.2297 -1.11521e-18 0.0932294 -1.54381e-12
13.2307 -1.1072e-18 0.0932294 -2.42452e-12
13.2317 -1.09777e-18 0.0932294 -3.04074e-12
13.2327 -1.10539e-18 0.0932294 -3.43594e-12
13.2337 -1.10733e-18 0.0932294 -3.64161e-12
13.2347 -1.07872e-18 0.0932294 -3.68853e-12
13.2357 -1.07426e-18 0.0932294 -3.6002e-12
13.2367 -1.06625e-18 0.0932294 -3.40147e-12
13.2377 -1.06819e-18 0.0932294 -3.11264e-12
13.2387 -1.06302e-18 0.0932294 -2.74722e-12
13.2397 -1.11469e-18 0.0932294 -2.31771e-12
13.2407 -1.11663e-18 0.0932294 -1.83292e-12
13.2417 -1.12212e-18 0.0932294 -1.30324e-12
13.2427 -1.11696e-18 0.0932294 -7.38494e-13
13.2437 -1.0855e-18 0.0932294 -1.46112e-13
13.2447 -9.40354e-19 0.0932294 -3.17014e-12
13.2457 -9.33055e-19 0.0932294 -5.60577e-12
13.2467 -9.38545e-19 0.0932294 -7.5248e-12
13.2477 -9.38352e-19 0.0932294 -9.00715e-12
13.2487 -9.58053e-19 0.0932294 -1.01137e-11
13.2497 -9.76333e-19 0.0932294 -1.09052e-11
13.2507 -1.00882e-18 0.0932294 -1.14279e-11
13.2517 -9.6884e-19 0.0932294 -1.17233e-11
13.2527 -9.97068e-19 0.0932294 -1.18299e-11
13.2537 -1.01109e-18 0.0932294 -1.17768e-11
13.2547 -1.02226e-18 0.0932294 -1.15886e-11
13.2557 -1.23807e-18 0.0932294 -7.65005e-12
13.2567 -1.21869e-18 0.0932294 -4.16784e-12
13.2577 -1.22418e-18 0.0932294 -1.1012e-12
13.2587 -1.19841e-18 0.0932294 1.60623e-12
13.2597 -1.21953e-18 0.0932294 4.00858e-12
13.2607 -1.21721e-18 0.0932294 6.14558e-12
13.2617 -1.1822e-18 0.0932294 8.05704e-12
13.2627 -1.14434e-18 0.0932294 9.77421e-12
13.2637 -1.14344e-18 0.0932294 1.13182e-11
13.2647 -1.05159e-18 0.0932294 9.07708e-12
13.2657 -1.02723e-18 0.0932294 7.27555e-12
13.2667 -1.01354e-18 0.0932294 5.86748e-12
13.2677 -1.04958e-18 0.0932294 4.79109e-12
13.2687 -1.07497e-18 0.0932294 3.99343e-12
13.2697 -1.05488e-18 0.0932294 3.43398e-12
13.2707 -1.0355e-18 0.0932294 3.07517e-12
13.2717 -1.03673e-18 0.0932294 2.88482e-12
13.2727 -1.03938e-18 0.0932294 2.83448e-12
13.2737 -1.03919e-18 0.0932294 2.90647e-12
13.2747 -1.02549e-18 0.0932294 3.07705e-12
13.2757 -1.03169e-18 0.0932294 3.33359e-12
13.2767 -1.05992e-18 0.0932294 3.6595e-12
13.2777 -1.02704e-18 0.0932294 4.04161e-12
13.2787 -1.00269e-18 0.0932294 4.47058e-12
13.2797 -1.0295e-18 0.0932294 4.93652e-12
13.2807 -1.02433e-18 0.0932294 5.4329e-12
13.2817 -9.92871e-19 0.0932294 5.95036e-12
13.2827 -1.02607e-18 0.0932294 6.48856e-12
13.2837 -1.08201e-18 0.0932294 3.40086e-12
13.2847 -1.10953e-18 0.0932294 8.88989e-13
13.2857 -1.1271e-18 0.0932294 -1.1129e-12
13.2867 -1.11625e-18 0.0932294 -2.68444e-12
13.2877 -1.09545e-18 0.0932294 -3.88906e-12
13.2887 -1.07465e-18 0.0932294 -4.78492e-12
13.2897 -1.11496e-18 0.0932294 -5.41706e-12
13.2907 -1.08563e-18 0.0932294 -5.82497e-12
13.2917 -1.10036e-18 0.0932294 -6.04062e-12
13.2927 -1.08737e-18 0.0932294 -6.09519e-12
13.2937 -1.07581e-18 0.0932294 -6.01633e-12
13.2947 -1.08414e-18 0.0932294 -5.82574e-12
13.2957 -1.07045e-18 0.0932294 -5.54105e-12
13.2967 -1.06457e-18 0.0932294 -5.17256e-12
13.2977 -1.03169e-18 0.0932294 -4.73584e-12
13.2987 -1.03505e-18 0.0932294 -4.24129e-12
13.2997 -1.0512e-18 0.0932294 -3.70166e-12
13.3007 -1.0503e-18 0.0932294 -3.12302e-12
13.3017 -9.8118e-19 0.0932294 -6.15499e-12
13.3027 -9.88802e-19 0.0932294 -8.59935e-12
13.3037 -9.82214e-19 0.0932294 -1.05268e-11
13.3047 -1.01115e-18 0.0932294 -1.20174e-11
13.3057 -1.03299e-18 0.0932294 -1.31338e-11
13.3067 -1.01361e-18 0.0932294 -1.39317e-11
13.3077 -1.01981e-18 0.0932294 -1.44637e-11
13.3087 -1.20791e-18 0.0932294 -1.11303e-11
13.3097 -1.17716e-18 0.0932294 -8.15483e-12
13.3107 -1.17413e-18 0.0932294 -5.50794e-12
13.3117 -1.15972e-18 0.0932294 -3.14022e-12
13.3127 -1.14958e-18 0.0932294 -1.01404e-12
13.3138 -1.15365e-18 0.0932294 9.03837e-13
13.3148 -1.17406e-18 0.0932294 2.64098e-12
13.3158 -1.16463e-18 0.0932294 4.2182e-12
13.3168 -1.12038e-18 0.0932294 5.66008e-12
13.3178 -1.06619e-18 0.0932294 6.982e-12
13.3188 -1.06457e-18 0.0932294 8.20287e-12
13.3198 -1.0857e-18 0.0932294 9.3313e-12
13.3208 -1.09971e-18 0.0932294 1.03805e-11
13.3218 -1.1116e-18 0.0932294 1.13607e-11
13.3228 -9.18847e-19 0.0932294 8.63841e-12
13.3238 -9.21495e-19 0.0932294 6.42838e-12
13.3248 -9.5825e-19 0.0932294 4.67308e-12
13.3258 -9.78662e-19 0.0932294 3.29625e-12
13.3268 -9.86284e-19 0.0932294 2.24589e-12
13.3278 -1.01451e-18 0.0932294 1.47177e-12
13.3288 -9.95844e-19 0.0932294 9.29888e-13
13.3298 -1.00915e-18 0.0932294 5.89255e-13
13.3308 -1.0189e-18 0.0932294 4.14732e-13
13.3318 -1.00876e-18 0.0932294 3.82932e-13
13.3328 -1.00146e-18 0.0932294 4.70015e-13
13.3338 -1.01548e-18 0.0932294 6.5464e-13
13.3348 -9.84734e-19 0.0932294 9.27142e-13
13.3358 -9.93067e-19 0.0932294 1.26967e-12
13.3368 -1.05469e-18 0.0932294 1.67175e-12
13.3378 -1.09002e-18 0.0932294 2.12252e-12
13.3388 -1.12465e-18 0.0932294 2.60888e-12
13.3398 -1.09887e-18 0.0932294 3.12639e-12
13.3408 -1.09584e-18 0.0932294 2.9667e-14
13.3418 -1.08712e-18 0.0932294 -2.48518e-12
13.3428 -1.10682e-18 0.0932294 -4.4821e-12
13.3438 -1.14073e-18 0.0932294 -6.03911e-12
13.3448 -1.1178e-18 0.0932294 -7.21835e-12
13.3458 -1.10055e-18 0.0932294 -8.08069e-12
13.3468 -1.10178e-18 0.0932294 -8.67158e-12
13.3478 -1.10727e-18 0.0932294 -9.03469e-12
13.3488 -1.13124e-18 0.0932294 -9.20456e-12
13.3498 -1.10404e-18 0.0932294 -9.21266e-12
13.3508 -1.07685e-18 0.0932294 -9.084e-12
13.3518 -1.06955e-18 0.0932294 -8.83903e-12
13.3528 -1.04235e-18 0.0932294 -8.49908e-12
13.3538 -1.03648e-18 0.0932294 -8.0814e-12
13.3548 -1.07181e-18 0.0932294 -7.59882e-12
13.3558 -1.22083e-18 0.0932294 -3.42171e-12
13.3568 -1.18369e-18 0.0932294 2.51313e-13
13.3578 -1.16644e-18 0.0932294 3.47191e-12
13.3588 -1.1698e-18 0.0932294 6.30758e-12
13.3598 -1.14687e-18 0.0932294 8.81146e-12
13.3608 -1.1012e-18 0.0932294 7.39042e-12
13.3618 -1.0939e-18 0.0932294 6.28629e-12
13.3628 -1.10934e-18 0.0932294 5.47054e-12
13.3638 -1.11838e-18 0.0932294 4.89645e-12
13.3648 -1.10256e-18 0.0932294 4.52974e-12
13.3658 -1.14997e-18 0.0932294 4.33721e-12
13.3668 -1.15191e-18 0.0932294 4.29045e-12
13.3678 -1.12045e-18 0.0932294 4.36612e-12
13.3688 -1.11812e-18 0.0932294 4.54329e-12
13.3698 -1.13712e-18 0.0932294 4.8041e-12
13.3708 -1.10637e-18 0.0932294 5.13518e-12
13.3718 -1.08486e-18 0.0932294 5.52509e-12
13.3728 -1.08538e-18 0.0932294 5.96407e-12
13.3738 -1.08234e-18 0.0932294 6.44185e-12
13.3748 -1.06225e-18 0.0932294 6.9497e-12
13.3758 -1.08337e-18 0.0932294 7.48207e-12
13.3768 -1.07181e-18 0.0932294 8.03139e-12
13.3778 -1.07588e-18 0.0932294 8.59788e-12
13.3788 -1.07213e-18 0.0932294 9.17411e-12
13.3798 -1.00018e-18 0.0932294 6.12078e-12
13.3808 -9.99271e-19 0.0932294 3.64106e-12
13.3818 -1.00547e-18 0.0932294 1.66747e-12
13.3828 -1.02304e-18 0.0932294 1.23782e-13
13.3838 -1.03777e-18 0.0932294 -1.05345e-12
13.3848 -1.03687e-18 0.0932294 -1.91572e-12
13.3858 -1.02175e-18 0.0932294 -2.51669e-12
13.3868 -1.0109e-18 0.0932294 -2.89371e-12
13.3878 -1.05121e-18 0.0932294 -3.0797e-12
13.3888 -1.05243e-18 0.0932294 -3.10858e-12
13.3898 -1.05792e-18 0.0932294 -3.00649e-12
13.3908 -1.07976e-18 0.0932294 -2.79292e-12
13.3918 -1.10372e-18 0.0932294 -2.48929e-12
13.3928 -1.06942e-18 0.0932294 -2.10629e-12
13.3938 -1.07491e-18 0.0932294 -1.66071e-12
13.3948 -1.08893e-18 0.0932294 -1.15926e-12
13.3958 -1.07879e-18 0.0932294 -6.12463e-13
13.3968 -1.0722e-18 0.0932294 -3.31224e-14
13.3978 -9.29186e-19 0.0932294 -3.06414e-12
13.3988 -9.7802e-19 0.0932294 -5.51018e-12
13.3998 -9.84221e-19 0.0932294 -7.43965e-12
13.4008 -9.94686e-19 0.0932294 -8.9315e-12
13.4018 -9.86676e-19 0.0932294 -1.00486e-11
13.4028 -1.03693e-18 0.0932294 -1.08487e-11
13.4038 -1.01897e-18 0.0932294 -1.13811e-11
13.4048 -1.01949e-18 0.0932294 -1.16892e-11
13.4058 -1.04274e-18 0.0932294 -1.18061e-11
13.4068 -1.03047e-18 0.0932294 -1.1763e-11
13.4078 -1.22284e-18 0.0932294 -7.94621e-12
13.4088 -1.14235e-18 0.0932294 -4.56869e-12
13.4098 -1.10166e-18 0.0932294 -1.58543e-12
13.4108 -1.12207e-18 0.0932294 1.05964e-12
13.4118 -1.13395e-18 0.0932294 3.408e-12
13.4128 -1.13944e-18 0.0932294 5.50292e-12
13.4138 -1.09022e-18 0.0932294 7.37959e-12
13.4148 -1.09571e-18 0.0932294 9.06724e-12
13.4158 -1.07349e-18 0.0932294 1.05919e-11
13.4168 -1.07827e-18 0.0932294 1.19751e-11
13.4178 -9.69366e-19 0.0932294 9.59636e-12
13.4188 -9.64198e-19 0.0932294 7.67715e-12
13.4198 -9.7182e-19 0.0932294 6.17132e-12
13.4208 -9.39652e-19 0.0932294 5.0142e-12
13.4218 -1.00057e-18 0.0932294 4.15417e-12
13.4228 -9.93266e-19 0.0932294 3.54418e-12
13.4238 -1.00586e-18 0.0932294 3.14489e-12
13.4248 -1.01491e-18 0.0932294 2.92362e-12
13.4258 -1.0339e-18 0.0932294 2.85047e-12
13.4268 -1.02944e-18 0.0932294 2.90463e-12
13.4278 -9.96561e-19 0.0932294 3.06545e-12
13.4288 -9.89972e-19 0.0932294 3.31807e-12
13.4298 -1.01678e-18 0.0932294 3.64502e-12
13.4308 -9.98111e-19 0.0932294 4.03138e-12
13.4318 -9.86549e-19 0.0932294 4.47109e-12
13.4328 -1.00838e-18 0.0932294 4.95228e-12
13.4338 -1.0089e-18 0.0932294 5.46766e-12
13.4348 -1.06697e-18 0.0932294 6.00534e-12
13.4358 -1.03409e-18 0.0932294 2.91937e-12
13.4368 -1.05663e-18 0.0932294 4.15862e-13
13.4378 -1.08344e-18 0.0932294 -1.57398e-12
13.4388 -1.08609e-18 0.0932294 -3.12945e-12
13.4398 -1.04895e-18 0.0932294 -4.31465e-12
13.4408 -1.06865e-18 0.0932294 -5.18738e-12
13.4418 -1.03719e-18 0.0932294 -5.7914e-12
13.4428 -1.01852e-18 0.0932294 -6.17087e-12
13.4438 -1.02259e-18 0.0932294 -6.35883e-12
13.4448 -1.02382e-18 0.0932294 -6.38832e-12
13.4458 -1.03144e-18 0.0932294 -6.28474e-12
13.4468 -1.05612e-18 0.0932294 -6.066e-12
13.4478 -1.07014e-18 0.0932294 -5.74937e-12
13.4488 -1.09055e-18 0.0932294 -5.35344e-12
13.4498 -1.08893e-18 0.0932294 -4.89314e-12
13.4508 -1.06458e-18 0.0932294 -4.37549e-12
13.4518 -1.06723e-18 0.0932294 -3.81511e-12
13.4528 -1.06917e-18 0.0932294 -3.22155e-12
13.4538 -9.3468e-19 0.0932294 -6.23786e-12
13.4548 -9.45144e-19 0.0932294 -8.66311e-12
13.4558 -9.75504e-19 0.0932294 -1.05715e-11
13.4568 -9.80284e-19 0.0932294 -1.20382e-11
13.4578 -1.01491e-18 0.0932294 -1.31306e-11
13.4588 -1.04953e-18 0.0932294 -1.02669e-11
13.4598 -1.03726e-18 0.0932294 -7.68729e-12
13.4608 -1.04488e-18 0.0932294 -5.37029e-12
13.4618 -1.04397e-18 0.0932294 -3.27792e-12
13.4628 -1.0452e-18 0.0932294 -1.38238e-12
13.4638 -1.03719e-18 0.0932294 3.46896e-13
13.4648 -1.03558e-18 0.0932294 1.93228e-12
13.4658 -1.07873e-18 0.0932294 3.39201e-12
13.4668 -1.10269e-18 0.0932294 4.73988e-12
13.4678 -1.08971e-18 0.0932294 5.99441e-12
13.4688 -1.09733e-18 0.0932294 7.16292e-12
13.4698 -1.0879e-18 0.0932294 8.25746e-12
13.4708 -1.114e-18 0.0932294 9.28363e-12
13.4718 -1.1273e-18 0.0932294 1.0253e-11
13.4728 -1.12142e-18 0.0932294 1.11658e-11
13.4738 -9.79122e-19 0.0932294 8.39058e-12
13.4748 -9.76797e-19 0.0932294 6.14181e-12
13.4758 -9.94367e-19 0.0932294 4.35889e-12
13.4768 -1.02615e-18 0.0932294 2.96957e-12
13.4778 -9.93979e-19 0.0932294 1.91287e-12
13.4788 -1.02079e-18 0.0932294 1.13947e-12
13.4798 -1.04475e-18 0.0932294 6.03322e-13
13.4808 -1.09145e-18 0.0932294 2.71677e-13
13.4818 -1.08202e-18 0.0932294 1.09806e-13
13.4828 -1.0932e-18 0.0932294 8.99142e-14
13.4838 -1.09656e-18 0.0932294 1.94893e-13
13.4848 -1.09423e-18 0.0932294 4.04333e-13
13.4858 -1.06206e-18 0.0932294 7.02666e-13
13.4868 -1.08603e-18 0.0932294 1.07181e-12
13.4878 -1.08512e-18 0.0932294 1.50014e-12
13.4888 -1.06503e-18 0.0932294 1.97678e-12
13.4898 -1.05134e-18 0.0932294 2.4953e-12
13.4908 -1.0483e-18 0.0932294 3.04733e-12
13.4918 -1.18169e-18 0.0932294 -1.39051e-14
13.4928 -1.12892e-18 0.0932294 -2.48971e-12
13.4938 -1.12872e-18 0.0932294 -4.44466e-12
13.4948 -1.13137e-18 0.0932294 -5.95832e-12
13.4958 -1.1326e-18 0.0932294 -7.10074e-12
13.4968 -1.1523e-18 0.0932294 -7.92524e-12
13.4978 -1.15353e-18 0.0932294 -8.47938e-12
13.4988 -1.14907e-18 0.0932294 -8.80583e-12
13.4998 -1.12614e-18 0.0932294 -8.94014e-12
13.5008 -1.11458e-18 0.0932294 -8.91086e-12
13.5018 -1.08596e-18 0.0932294 -8.74145e-12
13.5028 -1.06019e-18 0.0932294 -8.45586e-12
13.5038 -1.04863e-18 0.0932294 -8.0717e-12
13.5048 -1.04559e-18 0.0932294 -7.60783e-12
13.5058 -1.05677e-18 0.0932294 -7.07847e-12
13.5068 -1.09068e-18 0.0932294 -2.8561e-12
13.5078 -1.12388e-18 0.0932294 8.59824e-13
13.5088 -1.13932e-18 0.0932294 4.12124e-12
13.5098 -1.10076e-18 0.0932294 6.99587e-12
13.5108 -1.0963e-18 0.0932294 9.53798e-12
13.5118 -1.09184e-18 0.0932294 8.15258e-12
13.5128 -1.08738e-18 0.0932294 7.08562e-12
13.5138 -1.10709e-18 0.0932294 6.30728e-12
13.5148 -1.087e-18 0.0932294 5.77072e-12
13.5158 -1.0598e-18 0.0932294 5.44058e-12
13.5168 -1.06885e-18 0.0932294 5.28277e-12
13.5178 -1.07931e-18 0.0932294 5.2672e-12
13.5188 -1.05496e-18 0.0932294 5.37193e-12
13.5198 -1.01782e-18 0.0932294 5.57441e-12
13.5208 -1.00199e-18 0.0932294 5.8592e-12
13.5218 -9.91139e-19 0.0932294 6.21592e-12
13.5228 -9.90234e-19 0.0932294 6.63095e-12
13.5238 -1.00496e-18 0.0932294 7.0907e-12
13.5248 -1.00406e-18 0.0932294 7.5865e-12
13.5258 -1.01736e-18 0.0932294 8.10904e-12
13.5268 -1.02641e-18 0.0932294 8.65708e-12
13.5278 -1.01982e-18 0.0932294 9.22571e-12
13.5288 -1.04805e-18 0.0932294 9.80788e-12
13.5298 -9.62588e-19 0.0932294 6.76464e-12
13.5308 -9.85132e-19 0.0932294 4.29943e-12
13.5318 -9.96307e-19 0.0932294 2.34025e-12
13.5328 -1.00748e-18 0.0932294 8.10822e-13
13.5338 -1.06413e-18 0.0932294 -3.53249e-13
13.5348 -1.04546e-18 0.0932294 -1.20713e-12
13.5358 -1.02253e-18 0.0932294 -1.79521e-12
13.5368 -1.04081e-18 0.0932294 -2.15839e-12
13.5378 -9.96565e-19 0.0932294 -2.3336e-12
13.5388 -1.0454e-18 0.0932294 -2.35146e-12
13.5398 -1.07007e-18 0.0932294 -2.23342e-12
13.5408 -1.04004e-18 0.0932294 -2.00166e-12
13.5418 -1.01355e-18 0.0932294 -1.67706e-12
13.5428 -9.99149e-19 0.0932294 -1.27461e-12
13.5438 -9.89008e-19 0.0932294 -8.10915e-13
13.5448 -9.95209e-19 0.0932294 -2.94418e-13
13.5458 -1.00496e-18 0.0932294 2.66695e-13
13.5468 -9.0103e-19 0.0932294 -2.77612e-12
13.5478 -9.51995e-19 0.0932294 -5.22473e-12
13.5488 -9.90171e-19 0.0932294 -7.14613e-12
13.5498 -9.9424e-19 0.0932294 -8.61904e-12
13.5508 -1.00257e-18 0.0932294 -9.71572e-12
13.5518 -1.02227e-18 0.0932294 -1.04913e-11
13.5528 -1.03203e-18 0.0932294 -1.0996e-11
13.5538 -1.08868e-18 0.0932294 -1.12734e-11
13.5548 -1.11122e-18 0.0932294 -1.13556e-11
13.5558 -1.11103e-18 0.0932294 -1.12763e-11
13.5568 -1.08952e-18 0.0932294 -1.10608e-11
13.5578 -1.04811e-18 0.0932294 -1.07286e-11
13.5588 -1.18861e-18 0.0932294 -6.66276e-12
13.5598 -1.19765e-18 0.0932294 -3.07437e-12
13.5609 -1.18893e-18 0.0932294 8.61089e-14
